,name,weight,retail_price,max_retail_price,category,url
18,tamarind vutti (rameswaram)/చింతపండు ఉట్టి,Size: 250gm,35,40.0,masalalu,https://cdn.mydukaan.io/app/image/371x371/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1619281515961-dde8e753-5a70-48c6-b885-35dad94f7820.jpeg
19,food colour yellow / ఫుడ్ కలర్ పసుపు,per 10 gram,5,,masalalu,https://cdn.mydukaan.io/app/image/371x371/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1619626230857-8bf9c1d7-1adb-4198-b52c-c1e01b3acf1b.jpeg
20,food colour green / ఫుడ్ కలర్ గ్రీన్,per 10 gram,5,,masalalu,https://cdn.mydukaan.io/app/image/371x371/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1619626250078-d11089c0-a693-4539-9a4c-f49a416dc186.jpeg
21,food colour red / ఫుడ్ కలర్ రెడ్,per 10 gram,5,,masalalu,https://cdn.mydukaan.io/app/image/371x371/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1619626269749-d857d7e6-8360-4f7f-a059-35e44a139bea.jpeg
22,cycle brand hing/ సైకిల్‌ బ్రాండ్ ఇంగువా,per 10 gram,15,,masalalu,https://cdn.mydukaan.io/app/image/371x371/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1619626479825-8d1bdfdc-c3bd-4039-8915-4d46a1888b94.jpeg
23,jaji kayalu / జాజికాయలు,Size: 1 Pc,5,,masalalu,https://cdn.mydukaan.io/app/image/371x371/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1619626558895-77e7edb2-f006-427c-a188-1ccc92db3fb5.jpeg
24,yalekulu / యాలికులు,Size: 10gm,35,50.0,masalalu,https://cdn.mydukaan.io/app/image/371x371/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1619669469550-6e40d2a8-e73a-45c6-ad5b-44f8907178f3.jpeg
25,lavangalu/ cloves/ లవంగమొగ్గలు,Size: 10gm,15,20.0,masalalu,https://cdn.mydukaan.io/app/image/371x371/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1619669221529-9f19132e-7c61-4fdd-be85-7a3554803acf.jpeg
26,dalchinachekka / దాల్చినచెక్క,Size: 25gm,20,25.0,masalalu,https://cdn.mydukaan.io/app/image/371x371/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1619669257041-b62514df-f105-4ad7-b7aa-7b383cbdf46c.jpeg
27,aanasapuvvu / అనాసపువ్వు,Size: 10gm,20,25.0,masalalu,https://cdn.mydukaan.io/app/image/371x371/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1619669397257-907c3f2e-36df-482f-9b5f-b8f9985389e4.jpeg
28,japathri / జాపత్రి,Size: 10gm,30,40.0,masalalu,https://cdn.mydukaan.io/app/image/371x371/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1619669371050-1f1307d3-edbd-4052-b049-e702443be930.jpeg
29,maratii mogga / మఠాటియొగ్గ,Size: 10gm,10,15.0,masalalu,https://cdn.mydukaan.io/app/image/371x371/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1619669351292-f567c4e6-b0a8-45a6-8f08-9f8c6faa7221.jpeg
30,gasagasalu /గాసగసలు,Size: 25gm,45,50.0,masalalu,https://cdn.mydukaan.io/app/image/371x371/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1619669498644-b0fe8e5e-8982-4f73-8aab-78e280b09a19.jpeg
31,pulava aaku / పాలవ ఆకు,Size: 50gm,15,20.0,masalalu,https://cdn.mydukaan.io/app/image/371x371/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1619669704023-147babcd-4b32-4d3c-ac7f-fdee976a59ca.jpeg
32,aachi chiken masala/ఆచి చికెన్ మసాలా,Size: 10gm,5,,masalalu,https://cdn.mydukaan.io/app/image/371x371/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1619670094180-ca10d2d7-91f2-40e1-92da-d8b96732fbcb.jpeg
33,aachi mutton masala/ఆచి మటన్ మసాలా,Size: 10gm,5,,masalalu,https://cdn.mydukaan.io/app/image/371x371/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1619670035305-060a6285-0b02-4b7a-9a06-d6cbade25cdb.jpeg
34,aachi fish curry masala/ఆచి ఫిష్ కర్రి మసాలా,Size: 10gm,5,,masalalu,https://cdn.mydukaan.io/app/image/371x371/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1619670008931-6d99b166-10e0-4f35-863d-4c8d5f3a5474.jpeg
35,aachi turmeric powder/ఆచి పసుపు పొడి,Size: 15gm,5,,masalalu,https://cdn.mydukaan.io/app/image/371x371/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1619669992068-50c23ef4-da76-495d-bcd0-36812adf7943.jpeg
36,aachi curry masala/ఆచి కర్రీ మసాలా,Size: 8gm,5,,masalalu,https://cdn.mydukaan.io/app/image/371x371/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1619702325342-ac720545-dbac-4856-93db-f18b8f3f9717.jpeg
37,aachi sambar powder/ఆచి సాంబార్ పొడి,Size: 10gm,5,,masalalu,https://cdn.mydukaan.io/app/image/371x371/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1619702291410-b926ee7e-710a-4476-a434-cadb795470af.jpeg
38,aachi coriander powder/ఆచి ధనియాల పొడి,per 50 gram,10,15.0,masalalu,https://cdn.mydukaan.io/app/image/371x371/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1619669952092-736c6a3b-f9fe-4a12-81ab-78dc2e22414b.jpeg
39,aachi biryani masala/ఆచి బిరియాని మసాలా,per 20 gram,15,,masalalu,https://cdn.mydukaan.io/app/image/371x371/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1619669939714-75f83c0b-deff-4083-a282-d6377b14a0a0.jpeg
40,aachi cumin powder,per 50 gram,25,29.0,masalalu,https://cdn.mydukaan.io/app/image/371x371/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1619669896507-4ead2e0e-f59f-4d0b-8d9d-c0d34f754ea7.jpeg
41,m t r sambar powder / m t r సాంబర్ పౌడర్,Size: 8gm,5,,masalalu,https://cdn.mydukaan.io/app/image/371x371/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1619702254331-5d132cf0-50b4-4677-9c50-25db086869ab.jpeg
42,everest chicken masala/ఎవరెస్ట్ చికెన్ మసాలా,Size: 50gm,38,,masalalu,https://cdn.mydukaan.io/app/image/371x371/?url=https://mydukaan.s3.amazonaws.com/staples/everest-chicken-masala-t4tng0b9vu.jpg
43,everest fish curry masala/ఎవరెస్ట్ ఫిష్ కర్రీ మసాలా,per 50 g,40,,masalalu,https://cdn.mydukaan.io/app/image/371x371/?url=https://mydukaan.s3.amazonaws.com/staples/everest-fish-curry-masala-p6by7vnmus.jpg
44,everest meat masala/ఎవరెస్ట్ మీట్ మసాలా,Size: 50gm,38,,masalalu,https://cdn.mydukaan.io/app/image/371x371/?url=https://mydukaan.s3.amazonaws.com/staples/everest-meat-masala-eolkjbi06e.jpg
45,everest garam masala/ఎవరెస్ట గరం మసాలా,per 50 g,41,,masalalu,https://cdn.mydukaan.io/app/image/371x371/?url=https://mydukaan.s3.amazonaws.com/staples/everest-garam-masala-4gqsat17xe.jpg
46,everest shahi biryani masala/ఎవరెస్ట్ షాహీ బిరియాని మసాలా,per 50 g,70,,masalalu,https://cdn.mydukaan.io/app/image/371x371/?url=https://mydukaan.s3.amazonaws.com/staples/everest-shahi-biryani-masala-ynatg04jjg.jpeg
47,everest cumin powder/ఎవరెస్ట్ జీలకర్ర పొడి,per 50 g,29,,masalalu,https://cdn.mydukaan.io/app/image/371x371/?url=https://mydukaan.s3.amazonaws.com/staples/everest-cumin-powder-1j0aciyo8s.jpg
48,everest chaat masala/ఎవరెస్ట్ చాట్ మసాలా,per 50 g,33,,masalalu,https://cdn.mydukaan.io/app/image/371x371/?url=https://mydukaan.s3.amazonaws.com/staples/everest-chaat-masala-s2x1opywj2.jpeg
49,aachi chaat masala /ఆచి చాట్ మసాలా,per 15 gram,10,,masalalu,https://cdn.mydukaan.io/app/image/371x371/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1619696841168-84307473-8b9f-4d6a-8394-28b93c762e1f.jpeg
50,k n r pallav masala powder/కె ఎన్ ఆర్ పల్లవ్ మసాలా పొడి,per 20 gram,15,20.0,masalalu,https://cdn.mydukaan.io/app/image/371x371/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1619696922419-23bbf74b-9106-4352-878b-23dfead2f32d.jpeg
51,aachi pepper powder/ఆచి మిరియాల పొడి,per 50 gram,55,,masalalu,https://cdn.mydukaan.io/app/image/371x371/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1619696967658-74fef1b0-94c9-4fc6-a01d-08ff51d32756.jpeg
52,sompu/ సొపు,Size: 50gm,20,25.0,masalalu,https://cdn.mydukaan.io/app/image/371x371/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1619706093029-9cb12105-5252-473d-83c4-403f6c6b266a.jpeg
53,shahi jeera / షాజీర,Size: 25gm,15,,masalalu,https://cdn.mydukaan.io/app/image/371x371/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1619706449445-5d475903-3619-47ee-8768-d24b678059be.jpeg
54,turmaric powder/ పసుపు పొడి లూస్/ pasupu,Size: 50 gm,10,15.0,masalalu,https://cdn.mydukaan.io/app/image/371x371/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1619880272673-844213b9-8dfd-40d6-bb0a-a0105d72fa4e.jpeg
55,endi mirchi sannalu/ ఎండి మిర్చి సన్నాలు,Size: 100gm,20,25.0,masalalu,https://cdn.mydukaan.io/app/image/371x371/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1619919723655-a3ac1a0d-3747-4f5f-b514-fba2686a85e2.jpeg
56,endu mirchi lavulu pacchadi kaaramu/ ఎండు మిర్చి లావులు పచ్చడి కారము,Size: 250gm,65,70.0,masalalu,https://cdn.mydukaan.io/app/image/371x371/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1619920093902-923405ef-c217-45d7-a087-ec38b10d1e8a.jpeg
57,endi mirchi karnataka/ ఎండి మిర్చి కర్ణాటక,Size: 500gm,140,150.0,masalalu,https://cdn.mydukaan.io/app/image/371x371/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1619920260058-3c0b4e5e-8f90-4c85-b1da-79a4239b4711.jpeg
58,vinegar / వెనిగర్,Size: 200ml,30,35.0,masalalu,https://cdn.mydukaan.io/app/image/371x371/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1620013369092-78f586a3-5111-4142-8654-0206f6e7be94.jpeg
59,soya sauce / సోయ సాసు,Size: 200gm,40,44.0,masalalu,https://cdn.mydukaan.io/app/image/371x371/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1620013430205-96ef7ee4-a2f3-464b-b4da-c02d3a35e60f.jpeg
60,green chilli sauce / పచ్చిమిర్చి సాస్,Size: 200gm,38,,masalalu,https://cdn.mydukaan.io/app/image/371x371/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1620013585294-b7d02950-98d0-49bf-a0de-61639c5c4b07.jpeg
61,tamato sauce / టొమాటో సాస్,Size: 200 Gm,40,44.0,masalalu,https://cdn.mydukaan.io/app/image/371x371/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1620013746329-519da034-f69a-4221-87c9-1136e356d2b5.jpeg
62,dosapappu,Size: 100gm,20,25.0,masalalu,https://cdn.mydukaan.io/app/image/371x371/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1620122273126-49850d04-2ed6-4796-88ea-d713bc4da219.jpeg
63,vamitalu,Size: 50gm,10,15.0,masalalu,https://cdn.mydukaan.io/app/image/371x371/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1620122513806-8c60bfb0-978e-47e0-9e52-056f59721104.jpeg
64,briyani flavour / బ్రియానీ ఫ్లేవర్,per 20 ml,75,76.0,masalalu,https://cdn.mydukaan.io/app/image/371x371/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1621388531718-020e6859-d0ae-41ed-b75f-219189c5bde5.jpeg
65,vanilla flavour/ వెనిల్లా ఫ్లావర్,per 20 ml,25,27.0,masalalu,https://cdn.mydukaan.io/app/image/371x371/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1621388591393-48cec144-067e-4f6a-85c9-b6b61f1e48cd.jpeg
66,citric acid / నిమ్మ ఉప్పు,Size: 50 Gm,10,15.0,masalalu,https://cdn.mydukaan.io/app/image/371x371/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1621390363708-527d5407-2611-48fa-9dd1-6864d1380bbf.jpeg
67,tasting salt/ ajinomoto/ టెస్టింగ్ సాల్ట్,Size: 50 Gm,10,15.0,masalalu,https://cdn.mydukaan.io/app/image/371x371/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1621390857186-0853fb3f-b7b1-4b27-8797-11868effb34a.jpeg
68,cooking soda / తీనిసోడా,Size: 50 Gm,10,12.0,masalalu,https://cdn.mydukaan.io/app/image/371x371/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1621391061152-6fe22ca9-a0bb-455f-95a5-029bfc6d09fa.jpeg
69,anand menthi powder/ ఆనంద్ మెంతి పౌడర్,per 100 gram,25,30.0,masalalu,https://cdn.mydukaan.io/app/image/371x371/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1622007245728-05fdb347-8210-4dc3-82d5-ad5760c50e58.jpeg
70,mriyalu / మిరియలు,Size: 50 Gm,35,50.0,masalalu,https://cdn.mydukaan.io/app/image/371x371/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1623047701221-bc34e033-7b3c-4cf7-84ea-7f0446b5b0fc.jpeg
71,gignger garlic paste jar / అల్లం వెల్లుల్లి పేస్ట్,Size: 200 Gm,39,,masalalu,https://cdn.mydukaan.io/app/image/371x371/?url=https://projecteagle.s3.ap-south-1.amazonaws.com/images/848a2aeb-6abb-4bb2-ae43-7ba38dd32b05.jpg
72,aachi ginger garlic paste/ ఆచి అల్లం వెల్లుల్లి పేస్ట్,per 30 gram,5,,masalalu,https://cdn.mydukaan.io/app/image/371x371/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1623393526785-834d4b19-1f3a-4c10-b98d-a24228419160.jpeg
73,మిల్మేకర్ ( బిగ్)/ soya chunks/ meal maker,Size: 100 Gm,15,,masalalu,https://cdn.mydukaan.io/app/image/371x371/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1623734228721-3d1d83a4-7424-49d7-94ea-96b2d8dae61c.jpeg
74,pasupu kommulu,Size: 100 Gm,12,15.0,masalalu,https://cdn.mydukaan.io/app/image/371x371/?url=https://projecteagle.s3.ap-south-1.amazonaws.com/images/a53cfdfb-cec0-4f6f-af3e-3e695e967d83.jpg
75,tamarind packet/చింతపండు,per 500 gm,80,150.0,masalalu,https://cdn.mydukaan.io/app/image/371x371/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1627044625968-ee158887-f2ed-4004-8822-5e68bc70823d.jpeg
0,koralu/foxtail millet/కొర్రలు,Size: 500 Gm,40,45,millets,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1623564590373-3979631a-27e0-4092-9437-0ebc270da5bd.jpeg
1,arikelu/ kodo millet / అరికలు,Size: 500 Gm,40,45,millets,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1623564813979-05076b12-7669-4377-bb7d-cc5b6feb33fc.jpeg
0,parachute 100% pure coconut hair oil/పారాచూట్ 100% స్వచ్ఛమైన కొబ్బరి నూనె,Size: 50ml,20,,oils,https://cdn.mydukaan.io/app/image/371x371/?url=https://mydukaan.s3.amazonaws.com/personal-care/parachute-100-pure-coconut-hair-oil-l3ykmumse6.jpg
1,navratana cool ayurvedic hair oil/నవరత్న కూల్ ఆయుర్వేద హెయిర్ ఆయిల్,per 100 ml,79,,oils,https://cdn.mydukaan.io/app/image/371x371/?url=https://mydukaan.s3.amazonaws.com/personal-care/navratana-cool-ayurvedic-hair-oil-nqag3p07bj.jpg
2,dabur amla hair oil/డాబర్ ఆమ్లా హెయిర్ ఆయిల్,Size: 45ml,20,,oils,https://cdn.mydukaan.io/app/image/371x371/?url=https://mydukaan.s3.amazonaws.com/personal-care/dabur-amla-hair-oil-8zjc3upd0e.jpg
3,parachute ayurvedic coconut oil / పారాచూట్ ఆయుర్వేద కొబ్బరి నూనె,Size: 45ml,30,,oils,https://cdn.mydukaan.io/app/image/371x371/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1620016805085-b1c0deea-4e99-44f6-9f11-48f1dde0bfe9.jpeg
4,parachute aloe vera hair oil / పారాచూట్ అలోవెరా హెయిర్ ఆయిల్,Size: 150ml,75,,oils,https://cdn.mydukaan.io/app/image/371x371/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1620017133399-a939bec8-0b82-4aa9-ad28-c9cea516490c.jpeg
5,gold winner sunflower oil/ గోల్డ్ విన్నర్ సన్ఫ్లవర్ ఆయిల్,per 5 liter,850,950,oils,https://cdn.mydukaan.io/app/image/371x371/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1622001294599-32081a90-b7ed-4c6e-bcd7-d2be57be0f83.jpeg
6,gold winner sunflower oil/ గోల్డ్ విన్నర్ సన్ఫ్లవర్ ఆయిల్,per liter,155,180,oils,https://cdn.mydukaan.io/app/image/371x371/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1622001307839-66f1a535-a650-4457-858d-1ec54e74e2e4.jpeg
7,freedom sun flower oil / ఫ్రీడమ్ సన్ ఫ్లవర్ ఆయిల్,per 5 liter,850,"1,035",oils,https://cdn.mydukaan.io/app/image/371x371/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1622002108471-f39d9708-3844-4ce3-8a3c-20c3166cdc6b.jpeg
8,freedom sun flower oil / ఫ్రీడమ్ సన్ ఫ్లవర్ ఆయిల్,per liter,160,195,oils,https://cdn.mydukaan.io/app/image/371x371/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1622002096463-30d76876-a180-4cfe-9e57-1da1c440daf4.jpeg
9,freedom sun flower oil / ఫ్రీడమ్ సన్ ఫ్లవర్ ఆయిల్,per 15 liter,"2,500","3,100",oils,https://cdn.mydukaan.io/app/image/371x371/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1622002085534-12c0f3d5-9545-40f3-a549-855c59a09114.jpeg
10,tml ground nut oil/తిరుమల వేరుశనగ నూనె,per 500 ml,75,78,oils,https://cdn.mydukaan.io/app/image/371x371/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1622002532599-00738256-a1d2-4b1d-bf9d-bb223156cb56.jpeg
11,tml ground nut oil/తిరుమల వేరుశనగ నూనె,per liter,150,170,oils,https://cdn.mydukaan.io/app/image/371x371/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1622002427990-cb19a8fe-becd-4601-8cde-5c92bfb9c02c.jpeg
